#Name  kT        Joules        kJ/mol    
ALA    3.695     1.530E-20     9.237     
ARG    20.876    8.647E-20     52.190    
LYS    25.986    1.076E-19     64.965    
HID    21.140    8.756E-20     52.850    
HIE    21.154    8.762E-20     52.884    
ASP    23.738    9.832E-20     59.344    
GLU    20.105    8.328E-20     50.264    
SER    15.329    6.349E-20     38.322    
THR    13.085    5.420E-20     32.713    
ASN    20.205    8.369E-20     50.513    
GLN    17.722    7.340E-20     44.305    
CYS    36.813    1.525E-19     92.031    
GLY    19.029    7.882E-20     47.572    
PRO    17.785    7.366E-20     44.462    
VAL    7.775     3.221E-20     19.439    
ILE    8.358     3.462E-20     20.896    
LEU    8.257     3.420E-20     20.642    
MET    21.563    8.931E-20     53.907    
PHE    13.260    5.492E-20     33.151    
TYR    15.969    6.614E-20     39.923    
TRP    19.001    7.870E-20     47.503    
HIP    25.051    1.038E-19     62.629    
ETA    71.175    2.948E-19     177.938   
PHO    27.505    1.139E-19     68.763    
CHL    46.814    1.939E-19     117.035   
DGL    21.483    8.898E-20     53.709    
EST    16.302    6.752E-20     40.755    
CYM    36.988    1.532E-19     92.471    
GAN    18.164    7.523E-20     45.410    
HIS    22.220    9.204E-20     55.551    
X00    5.615     2.326E-20     14.038    
X01    26.323    1.090E-19     65.806    
X02    23.414    9.698E-20     58.535    
X03    17.270    7.153E-20     43.176    
X04    45.671    1.892E-19     114.178   
X05    18.585    7.698E-20     46.461    
X06    14.056    5.822E-20     35.140    
X07    18.543    7.681E-20     46.358    
X08    18.527    7.674E-20     46.317    
X09    4.487     1.859E-20     11.218    
X0A    4.398     1.822E-20     10.996    
X0B    12.278    5.086E-20     30.695    
X0C    23.676    9.806E-20     59.189    
X0D    10.372    4.296E-20     25.930    
X0E    16.548    6.854E-20     41.370    
X0F    10.547    4.368E-20     26.367    
X0G    16.891    6.996E-20     42.228    
X0H    13.857    5.740E-20     34.643    
X0I    4.244     1.758E-20     10.609    
X0J    22.284    9.230E-20     55.711    
X0K    31.108    1.288E-19     77.770    
X0L    25.278    1.047E-19     63.195    
X0M    38.782    1.606E-19     96.956    
X0N    14.379    5.956E-20     35.949    
X0O    18.872    7.817E-20     47.181    
X0P    6.435     2.665E-20     16.088    
X0Q    59.244    2.454E-19     148.109   
X0R    38.782    1.606E-19     96.956    
X0S    31.108    1.288E-19     77.770    
X0T    14.379    5.956E-20     35.949    
X0U    22.284    9.230E-20     55.711    
X0V    25.278    1.047E-19     63.195    
X0W    37.311    1.545E-19     93.276    
X0X    23.118    9.576E-20     57.796    
X0Y    20.207    8.370E-20     50.517    
X0Z    20.207    8.370E-20     50.517    
X10    21.300    8.823E-20     53.251    
X11    15.772    6.533E-20     39.430    
X12    19.855    8.224E-20     49.638    
X13    18.728    7.757E-20     46.820    
X14    18.872    7.817E-20     47.181    
X15    6.622     2.743E-20     16.554    
X16    7.776     3.221E-20     19.441    
X17    6.123     2.536E-20     15.309    
X18    8.231     3.409E-20     20.577    
X19    8.952     3.708E-20     22.379    
X1A    9.502     3.936E-20     23.756    
X1B    9.503     3.936E-20     23.758    
X1C    11.032    4.569E-20     27.580    
X1D    27.521    1.140E-19     68.803    
X1E    46.815    1.939E-19     117.037   
X1F    16.304    6.753E-20     40.759    
X1G    25.051    1.038E-19     62.629    
X1H    71.173    2.948E-19     177.933   
X1I    29.171    1.208E-19     72.927    
X1J    19.461    8.061E-20     48.653    
X1K    18.163    7.523E-20     45.409    
X1L    20.978    8.689E-20     52.445    
X1M    19.252    7.974E-20     48.129    
X1N    21.349    8.843E-20     53.372    
X1O    21.391    8.860E-20     53.477    
X1P    21.327    8.834E-20     53.319    
X1Q    11.310    4.685E-20     28.275    
X1R    18.465    7.648E-20     46.162    
X1S    13.699    5.674E-20     34.248    
X1T    145.293   6.018E-19     363.234   
X1U    16.947    7.019E-20     42.366    
X1V    35.312    1.463E-19     88.280    
X1W    31.013    1.285E-19     77.532    
X1X    18.945    7.847E-20     47.362    
X1Y    17.594    7.287E-20     43.985    
X1Z    16.478    6.825E-20     41.196    
X20    26.193    1.085E-19     65.483    
X21    19.027    7.881E-20     47.567    
X22    33.113    1.372E-19     82.783    
X23    18.658    7.728E-20     46.645    
X24    54.200    2.245E-19     135.499   
X25    29.644    1.228E-19     74.110    
X26    19.941    8.260E-20     49.853    
X27    13.437    5.566E-20     33.593    
X28    32.260    1.336E-19     80.651    
X29    7.408     3.069E-20     18.521    
X2A    23.650    9.796E-20     59.126    
X2B    18.700    7.745E-20     46.749    
X2C    16.472    6.822E-20     41.179    
X2D    23.387    9.687E-20     58.468    
X2E    19.656    8.141E-20     49.140    
X2F    18.119    7.505E-20     45.297    
X2G    24.982    1.035E-19     62.456    
X2H    17.703    7.332E-20     44.257    
X2I    19.670    8.147E-20     49.176    
X2J    36.278    1.503E-19     90.695    
X2K    18.634    7.718E-20     46.586    
X2L    20.349    8.428E-20     50.873    
X2M    22.057    9.136E-20     55.143    
X2N    29.743    1.232E-19     74.359    
X2O    18.718    7.753E-20     46.795    
X2P    24.185    1.002E-19     60.461    
X2Q    25.186    1.043E-19     62.964    
X2R    18.500    7.663E-20     46.251    
X2S    11.831    4.900E-20     29.577    
X2T    16.975    7.031E-20     42.437    
X2U    17.548    7.268E-20     43.869    
X2V    15.176    6.286E-20     37.941    
X2W    30.591    1.267E-19     76.477    
X2X    24.516    1.015E-19     61.291    
X2Y    24.506    1.015E-19     61.264    
X2Z    24.940    1.033E-19     62.350    
X30    21.858    9.054E-20     54.646    
X31    17.124    7.093E-20     42.811    
X32    28.382    1.176E-19     70.955    
X33    18.696    7.744E-20     46.741    
X34    11.303    4.682E-20     28.257    
X35    34.994    1.449E-19     87.485    
X36    15.880    6.577E-20     39.699    
X37    21.716    8.995E-20     54.289    
X38    18.513    7.668E-20     46.281    
X39    24.337    1.008E-19     60.841    
X3A    21.118    8.747E-20     52.796    
X3B    17.524    7.258E-20     43.810    
X3C    20.919    8.664E-20     52.297    
X3D    11.154    4.620E-20     27.884    
X3E    27.006    1.119E-19     67.514    
X3F    21.965    9.098E-20     54.913    
X3G    17.579    7.281E-20     43.947    
X3H    23.191    9.606E-20     57.978    
X3I    16.704    6.919E-20     41.760    
X3J    20.734    8.588E-20     51.835    
X3K    15.995    6.625E-20     39.987    
X3L    16.857    6.982E-20     42.143    
X3M    16.524    6.844E-20     41.311    
X3N    20.970    8.686E-20     52.425    
X3O    19.424    8.045E-20     48.560    
X3P    19.956    8.266E-20     49.891    
X3Q    27.306    1.131E-19     68.264    
X3R    11.321    4.689E-20     28.303    
X3S    12.104    5.013E-20     30.259    
X3T    14.001    5.799E-20     35.002    
X3U    13.114    5.432E-20     32.784    
X3V    13.433    5.564E-20     33.582    
X3W    10.751    4.453E-20     26.877    
X3X    26.681    1.105E-19     66.702    
X3Y    19.692    8.156E-20     49.231    
X3Z    26.983    1.118E-19     67.457    
X40    16.124    6.679E-20     40.311    
X41    26.750    1.108E-19     66.876    
X42    23.486    9.728E-20     58.716    
X43    24.497    1.015E-19     61.243    
X44    25.151    1.042E-19     62.879    
X45    30.455    1.261E-19     76.137    
X46    15.096    6.253E-20     37.741    
X47    30.066    1.245E-19     75.164    
X48    19.762    8.185E-20     49.406    
X49    10.776    4.463E-20     26.939    
X4A    24.742    1.025E-19     61.856    
X4B    15.122    6.263E-20     37.804    
X4C    23.419    9.700E-20     58.548    
X4D    26.094    1.081E-19     65.234    
X4E    50.437    2.089E-19     126.092   
X4F    53.573    2.219E-19     133.932   
X4G    19.365    8.021E-20     48.412    
X4H    27.715    1.148E-19     69.288    
X4I    13.376    5.540E-20     33.439    
X4J    14.590    6.043E-20     36.474    
X4K    20.685    8.567E-20     51.712    
X4L    25.822    1.070E-19     64.555    
X4M    19.742    8.177E-20     49.355    
X4N    39.611    1.641E-19     99.029    
X4O    21.023    8.708E-20     52.557    
X4P    8.695     3.602E-20     21.739    
X4Q    26.856    1.112E-19     67.141    
X4R    32.231    1.335E-19     80.576    
X4S    28.411    1.177E-19     71.028    
X4T    25.810    1.069E-19     64.524    
X4U    28.850    1.195E-19     72.126    
X4V    25.050    1.038E-19     62.624    
X4W    23.756    9.839E-20     59.389    
X4X    25.337    1.049E-19     63.341    
X4Y    26.493    1.097E-19     66.233    
X4Z    27.741    1.149E-19     69.354    
X50    21.966    9.098E-20     54.916    
X51    40.923    1.695E-19     102.307   
X52    44.207    1.831E-19     110.518   
X53    36.994    1.532E-19     92.484    
