# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.337000,  8.319514
  0.338000,  8.031950
  0.339000,  7.744387
  0.340000,  7.456841
  0.341000,  7.169295
  0.342000,  6.878758
  0.343000,  6.588221
  0.344000,  6.296160
  0.345000,  6.004098
  0.346000,  5.713859
  0.347000,  5.423620
  0.348000,  5.137201
  0.349000,  4.850782
  0.350000,  4.562103
  0.351000,  4.273424
  0.352000,  3.985567
  0.353000,  3.697711
  0.354000,  3.414661
  0.355000,  3.131612
  0.356000,  2.850884
  0.357000,  2.570157
  0.358000,  2.290665
  0.359000,  2.011173
  0.360000,  1.733219
  0.361000,  1.455265
  0.362000,  1.184145
  0.363000,  0.913026
  0.364000,  0.647634
  0.365000,  0.382241
  0.366000,  0.120416
  0.367000, -0.141409
  0.368000, -0.397547
  0.369000, -0.653686
  0.370000, -0.902378
  0.371000, -1.151071
  0.372000, -1.393991
  0.373000, -1.636912
  0.374000, -1.875904
  0.375000, -2.114896
  0.376000, -2.348601
  0.377000, -2.582307
  0.378000, -2.807280
  0.379000, -3.032253
  0.380000, -3.249833
  0.381000, -3.467413
  0.382000, -3.679615
  0.383000, -3.891817
  0.384000, -4.096667
  0.385000, -4.301516
  0.386000, -4.499637
  0.387000, -4.697757
  0.388000, -4.889583
  0.389000, -5.081410
  0.390000, -5.266506
  0.391000, -5.451603
  0.392000, -5.629260
  0.393000, -5.806918
  0.394000, -5.976912
  0.395000, -6.146906
  0.396000, -6.309748
  0.397000, -6.472590
  0.398000, -6.628486
  0.399000, -6.784382
  0.400000, -6.933416
  0.401000, -7.082450
  0.402000, -7.223928
  0.403000, -7.365406
  0.404000, -7.499040
  0.405000, -7.632674
  0.406000, -7.758937
  0.407000, -7.885199
  0.408000, -8.004200
  0.409000, -8.123201
  0.410000, -8.235035
  0.411000, -8.346868
  0.412000, -8.451813
  0.413000, -8.556759
  0.414000, -8.654828
  0.415000, -8.752897
  0.416000, -8.844014
  0.417000, -8.935131
  0.418000, -9.019071
  0.419000, -9.103011
  0.420000, -9.179692
  0.421000, -9.256374
  0.422000, -9.326597
  0.423000, -9.396820
  0.424000, -9.460525
  0.425000, -9.524230
  0.426000, -9.581868
  0.427000, -9.639505
  0.428000, -9.690993
  0.429000, -9.742480
  0.430000, -9.787327
  0.431000, -9.832173
  0.432000, -9.870385
  0.433000, -9.908596
  0.434000, -9.940948
  0.435000, -9.973300
  0.436000,-10.000560
  0.437000,-10.027821
  0.438000,-10.049068
  0.439000,-10.070314
  0.440000,-10.086370
  0.441000,-10.102426
  0.442000,-10.114119
  0.443000,-10.125812
  0.444000,-10.132896
  0.445000,-10.139980
  0.446000,-10.142790
  0.447000,-10.145601
  0.448000,-10.143536
  0.449000,-10.141471
  0.450000,-10.134720
  0.451000,-10.127969
  0.452000,-10.117837
  0.453000,-10.107705
  0.454000,-10.094296
  0.455000,-10.080886
  0.456000,-10.064449
  0.457000,-10.048013
  0.458000,-10.027819
  0.459000,-10.007626
  0.460000, -9.984016
  0.461000, -9.960405
  0.462000, -9.934592
  0.463000, -9.908779
  0.464000, -9.880527
  0.465000, -9.852276
  0.466000, -9.821245
  0.467000, -9.790214
  0.468000, -9.756877
  0.469000, -9.723539
  0.470000, -9.688495
  0.471000, -9.653451
  0.472000, -9.616753
  0.473000, -9.580056
  0.474000, -9.541236
  0.475000, -9.502417
  0.476000, -9.462076
  0.477000, -9.421734
  0.478000, -9.380887
  0.479000, -9.340039
  0.480000, -9.298200
  0.481000, -9.256361
  0.482000, -9.213475
  0.483000, -9.170589
  0.484000, -9.126796
  0.485000, -9.083003
  0.486000, -9.038245
  0.487000, -8.993488
  0.488000, -8.947999
  0.489000, -8.902510
  0.490000, -8.856407
  0.491000, -8.810304
  0.492000, -8.763322
  0.493000, -8.716340
  0.494000, -8.668983
  0.495000, -8.621626
  0.496000, -8.574155
  0.497000, -8.526685
  0.498000, -8.478530
  0.499000, -8.430376
  0.500000, -8.381671
  0.501000, -8.332967
  0.502000, -8.284060
  0.503000, -8.235154
  0.504000, -8.185967
  0.505000, -8.136781
  0.506000, -8.087139
  0.507000, -8.037497
  0.508000, -7.987565
  0.509000, -7.937633
  0.510000, -7.887362
  0.511000, -7.837092
  0.512000, -7.786558
  0.513000, -7.736024
  0.514000, -7.685227
  0.515000, -7.634429
  0.516000, -7.583282
  0.517000, -7.532135
  0.518000, -7.480727
  0.519000, -7.429320
  0.520000, -7.377611
  0.521000, -7.325903
  0.522000, -7.273887
  0.523000, -7.221872
  0.524000, -7.169592
  0.525000, -7.117312
  0.526000, -7.064617
