# AuFCC100-Ablate5_CS-61591-AC
# h[nm],U(h)[kJ/mol]
0.200000000000000011,148.133531890219586558
0.201000000000000012,138.370736635197488340
0.202000000000000013,133.168300164801308938
0.203000000000000014,130.021225880829490507
0.204000000000000015,127.525848113406411244
0.205000000000000016,124.974230348040961758
0.206000000000000016,122.078936722257552105
0.207000000000000017,118.790467976103030878
0.208000000000000018,115.179699769859979597
0.209000000000000019,111.365196855780254737
0.210000000000000020,107.470898400427955721
0.211000000000000021,103.603838367135125509
0.212000000000000022,99.844634475006571961
0.213000000000000023,96.245721483313047884
0.214000000000000024,92.833927086471163648
0.215000000000000024,89.615149787872113052
0.216000000000000025,86.579717867762568062
0.217000000000000026,83.707577760680692336
0.218000000000000027,80.972847104775411253
0.219000000000000028,78.347523510184117868
0.220000000000000029,75.804302700814972127
0.221000000000000030,73.318557149820222207
0.222000000000000031,70.869579173513514547
0.223000000000000032,68.441215540158310660
0.224000000000000032,66.022024633490389078
0.225000000000000033,63.605079593990524245
0.226000000000000034,61.187526840643975845
0.227000000000000035,58.769992461688239871
0.228000000000000036,56.355911445569844886
0.229000000000000037,53.950838025645019513
0.230000000000000038,51.561780348311934574
0.231000000000000039,49.196589641372554524
0.232000000000000040,46.863423176863449271
0.233000000000000040,44.570291532391266287
0.234000000000000041,42.324693793092016847
0.235000000000000042,40.133339182196337447
0.236000000000000043,38.001949918630337777
0.237000000000000044,35.935137631425959626
0.238000000000000045,33.936344182630733712
0.239000000000000046,32.007837053935759286
0.240000000000000047,30.150749353651519868
0.241000000000000048,28.365154842626946419
0.242000000000000048,26.650169028611173871
0.243000000000000049,25.004068230751805402
0.244000000000000050,23.424419483372272310
0.245000000000000051,21.908215163763980371
0.246000000000000052,20.452007241664304615
0.247000000000000053,19.052037021223192426
0.248000000000000054,17.704357153765265309
0.249000000000000055,16.404943524853599968
0.250000000000000056,15.149795352638909307
0.251000000000000056,13.935022472464069665
0.252000000000000057,12.756919325667093190
0.253000000000000058,11.612025622088818722
0.254000000000000059,10.497174011701144281
0.255000000000000060,9.409525388211086749
0.256000000000000061,8.346592664442392007
0.257000000000000062,7.306254014081064341
0.258000000000000063,6.286756675305160691
0.259000000000000064,5.286712466949493816
0.260000000000000064,4.305086184770810398
0.261000000000000065,3.341178031097519430
0.262000000000000066,2.394601192034655046
0.263000000000000067,1.465255618145539840
0.264000000000000068,0.553298992144229063
0.265000000000000069,-0.340884215054174267
0.266000000000000070,-1.216714786863934972
0.267000000000000071,-2.073451180362329449
0.268000000000000071,-2.910221692363443413
0.269000000000000072,-3.726055832251833344
0.270000000000000073,-4.519914448412525765
0.271000000000000074,-5.290718237401867086
0.272000000000000075,-6.037374341896486030
0.273000000000000076,-6.758800814309429583
0.274000000000000077,-7.453948787400179299
0.275000000000000078,-8.121822251048609331
0.276000000000000079,-8.761495385604931130
0.277000000000000079,-9.372127446992150723
0.278000000000000080,-9.952975237249335194
0.279000000000000081,-10.503403226776708124
0.280000000000000082,-11.022891421538057344
0.281000000000000083,-11.511041090301425527
0.282000000000000084,-11.967578484084127055
0.283000000000000085,-12.392356692755283731
0.284000000000000086,-12.785355792680185516
0.285000000000000087,-13.146681444801533445
0.286000000000000087,-13.476562105063788266
0.287000000000000088,-13.775345009000691476
0.288000000000000089,-14.043491090000665977
0.289000000000000090,-14.281568986596345994
0.290000000000000091,-14.490248288415546796
0.291000000000000092,-14.670292163486085002
0.292000000000000093,-14.822549501671124617
0.293000000000000094,-14.947946700373242024
0.294000000000000095,-15.047479209497884867
0.295000000000000095,-15.122202943202793790
0.296000000000000096,-15.173225656344650147
0.297000000000000097,-15.201698373912341467
0.298000000000000098,-15.208806952228659526
0.299000000000000099,-15.195763841413688411
0.300000000000000100,-15.163800109615806377
0.301000000000000101,-15.114157780900512762
0.302000000000000102,-15.048082530495907605
0.303000000000000103,-14.966816773367515481
0.304000000000000103,-14.871593174862876907
0.305000000000000104,-14.763628605447356890
0.306000000000000105,-14.644118555356863354
0.307000000000000106,-14.514232019321543277
0.308000000000000107,-14.375106856365434282
0.309000000000000108,-14.227845625048100686
0.310000000000000109,-14.073511890373236355
0.311000000000000110,-13.913126994927168312
0.312000000000000111,-13.747667283606748612
0.313000000000000111,-13.578061768528081998
0.314000000000000112,-13.405190218350643505
0.315000000000000113,-13.229881654278656811
0.316000000000000114,-13.052913233388753866
0.317000000000000115,-12.875009498650660689
0.318000000000000116,-12.696841974031439548
0.319000000000000117,-12.519029082376381012
0.320000000000000118,-12.342136363315143299
0.321000000000000119,-12.166676968226045830
0.322000000000000119,-11.993112409279756747
0.323000000000000120,-11.821853539753487183
0.324000000000000121,-11.653261743136516415
0.325000000000000122,-11.487650309016643746
0.326000000000000123,-11.325285974325744576
0.327000000000000124,-11.166390609212793805
0.328000000000000125,-11.011143027589195498
0.329000000000000126,-10.859680903235570781
0.330000000000000127,-10.712102773260383515
0.331000000000000127,-10.568470111644369780
0.332000000000000128,-10.428809456578102655
0.333000000000000129,-10.293114576294817297
0.334000000000000130,-10.161348659104401548
0.335000000000000131,-10.033446514342010403
0.336000000000000132,-9.909316771944826741
0.337000000000000133,-9.788844069359893041
0.338000000000000134,-9.671891215456293267
0.339000000000000135,-9.558301322063188721
0.340000000000000135,-9.447899894675488852
0.341000000000000136,-9.340496874758915880
0.342000000000000137,-9.235888626942607260
0.343000000000000138,-9.133859865207346829
0.344000000000000139,-9.034185512960032582
0.345000000000000140,-8.936632492628467261
0.346000000000000141,-8.840961441113307728
0.347000000000000142,-8.746928348096865591
0.348000000000000143,-8.654286114830426868
0.349000000000000143,-8.562786031602348302
0.350000000000000144,-8.472179172630671218
0.351000000000000145,-8.382217707624693759
0.352000000000000146,-8.292656129722498548
0.353000000000000147,-8.203252399935646366
0.354000000000000148,-8.113769008620167256
0.355000000000000149,-8.023973954844720424
0.356000000000000150,-7.933641644845105922
0.357000000000000151,-7.842553711039215614
0.358000000000000151,-7.750499753330484687
0.359000000000000152,-7.657278004651860037
0.360000000000000153,-7.562695922898299727
0.361000000000000154,-7.466570711564803453
0.362000000000000155,-7.368729771550869501
0.363000000000000156,-7.269011086712900749
0.364000000000000157,-7.167263545843899131
0.365000000000000158,-7.063347203838074684
0.366000000000000159,-6.957133484856027117
0.367000000000000159,-6.848505330347189890
0.368000000000000160,-6.737357294811164188
0.369000000000000161,-6.623595592188483927
0.370000000000000162,-6.507138095767830421
0.371000000000000163,-6.387914294480112609
0.372000000000000164,-6.265865208421602439
0.373000000000000165,-6.140943266411085233
0.374000000000000166,-6.013112148338372265
0.375000000000000167,-5.882346595006780809
0.376000000000000167,-5.748632188110136099
0.377000000000000168,-5.611965102916214754
0.378000000000000169,-5.472351836155131544
0.379000000000000170,-5.329808911533005400
0.380000000000000171,-5.184362565208890494
0.381000000000000172,-5.036048413488281916
0.382000000000000173,-4.884911104898444378
0.383000000000000174,-4.731003958721777813
0.384000000000000175,-4.574388591972182283
0.385000000000000175,-4.415134536708071877
0.386000000000000176,-4.253318849483449959
0.387000000000000177,-4.089025714646518317
0.388000000000000178,-3.922346043103870361
0.389000000000000179,-3.753377068077227818
0.390000000000000180,-3.582221939290369583
0.391000000000000181,-3.408989316935011171
0.392000000000000182,-3.233792966678329606
0.393000000000000183,-3.056751356889012783
0.394000000000000183,-2.877987259176516766
0.395000000000000184,-2.697627353257056271
0.396000000000000185,-2.515801837081183656
0.397000000000000186,-2.332644043082262364
0.398000000000000187,-2.148290061331057377
0.399000000000000188,-1.962878370310857878
0.400000000000000189,-1.776549475959502189
0.401000000000000190,-1.589445559558351206
0.402000000000000191,-1.401710134986342782
0.403000000000000191,-1.213487715795987132
0.404000000000000192,-1.024923492511621292
0.405000000000000193,-0.836163020494988585
0.406000000000000194,-0.647351918671427162
0.407000000000000195,-0.458635579360743395
0.408000000000000196,-0.270158889409850111
0.409000000000000197,-0.082065962780504625
0.410000000000000198,0.105500115296023184
0.411000000000000199,0.292397532524766468
0.412000000000000199,0.478485982077146432
0.413000000000000200,0.663626883443139137
0.414000000000000201,0.847683591635494560
0.415000000000000202,1.030521594805521968
0.416000000000000203,1.212008700356984825
0.417000000000000204,1.392015209670812714
0.418000000000000205,1.570414081575746579
0.419000000000000206,1.747081084721990196
0.420000000000000207,1.921894939034514582
0.421000000000000207,2.094737446439674855
0.422000000000000208,2.265493611075857228
0.423000000000000209,2.434051749212189808
0.424000000000000210,2.600303589112922253
0.425000000000000211,2.764144361096018354
0.426000000000000212,2.925472878044492742
0.427000000000000213,3.084191606637674443
0.428000000000000214,3.240206729576641465
0.429000000000000214,3.393428199084564945
0.430000000000000215,3.543769781967334609
0.431000000000000216,3.691149096523729245
0.432000000000000217,3.835487641597720820
0.433000000000000218,3.976710818066996556
0.434000000000000219,4.114747943063109759
0.435000000000000220,4.249532257218992193
0.436000000000000221,4.381000925238989652
0.437000000000000222,4.509095030085488176
0.438000000000000222,4.633759561074286992
0.439000000000000223,4.754943396168444636
0.440000000000000224,4.872599278757531849
0.441000000000000225,4.986683789205525130
0.442000000000000226,5.097157311446533612
0.443000000000000227,5.203983994903650157
0.444000000000000228,5.307131712000893842
0.445000000000000229,5.406572011533553379
0.446000000000000230,5.502280068156553128
0.447000000000000230,5.594234628245096985
0.448000000000000231,5.682417952375604209
0.449000000000000232,5.766815754669138983
0.450000000000000233,5.847417139233105132
0.451000000000000234,5.924214533930522109
0.452000000000000235,5.997203621699764398
0.453000000000000236,6.066383269640938991
0.454000000000000237,6.131755456078155753
0.455000000000000238,6.193325195800619021
0.456000000000000238,6.251100463678040953
0.457000000000000239,6.305092116839682959
0.458000000000000240,6.355313815598848670
0.459000000000000241,6.401781943298487931
0.460000000000000242,6.444515525246144350
0.461000000000000243,6.483536146900308772
0.462000000000000244,6.518867871463100983
0.463000000000000245,6.550537157027946478
0.464000000000000246,6.578572773424125941
0.465000000000000246,6.603005718893702358
0.466000000000000247,6.623869136730124119
0.467000000000000248,6.641198232001348067
0.468000000000000249,6.655030188474347241
0.469000000000000250,6.665404085851797333
0.470000000000000251,6.672360817425854407
0.471000000000000252,6.675943008248300892
0.472000000000000253,6.676194933910442941
0.473000000000000254,6.673162440020982800
0.474000000000000254,6.666892862464567138
0.475000000000000255,6.657434948518462292
0.476000000000000256,6.644838778899995191
0.477000000000000257,6.629155690812160273
0.478000000000000258,6.610438202050292311
0.479000000000000259,6.588739936228067862
0.480000000000000260,6.564115549176397835
0.481000000000000261,6.536620656564798182
0.482000000000000262,6.506311762790337738
0.483000000000000262,6.473246191175519471
0.484000000000000263,6.437482015512282274
0.485000000000000264,6.399077992985945151
0.486000000000000265,6.358093498508851305
0.487000000000000266,6.314588460490464072
0.488000000000000267,6.268623298067189431
0.489000000000000268,6.220258859811788277
0.490000000000000269,6.169556363939747712
0.491000000000000270,6.116577340026445597
0.492000000000000270,6.061383572246705320
0.493000000000000271,6.004037044145269064
0.494000000000000272,5.944599884944641310
0.495000000000000273,5.883134317393706070
0.496000000000000274,5.819702607159052299
0.497000000000000275,5.754367013758133531
0.498000000000000276,5.687189743031458633
0.499000000000000277,5.618232901149514902
0.500000000000000222,5.547558450147500153
0.501000000000000334,5.475228164980093126
0.502000000000000224,5.401303592086097893
0.503000000000000336,5.325846009451737473
0.504000000000000226,5.248916388159881485
0.505000000000000338,5.170575355410790941
0.506000000000000227,5.090883158999374380
0.507000000000000339,5.009899633231981397
0.508000000000000229,4.927684166265544619
0.509000000000000341,4.844295668849876613
0.510000000000000231,4.759792544454187535
0.511000000000000343,4.674232660756731050
0.512000000000000233,4.587673322477090920
0.513000000000000345,4.500171245528454378
0.514000000000000234,4.411782532468029316
0.515000000000000346,4.322562649221831421
0.516000000000000236,4.232566403060829430
0.517000000000000348,4.141847921803639920
0.518000000000000238,4.050460634222005751
0.519000000000000350,3.958457251623418216
0.520000000000000240,3.865889750586459339
0.521000000000000352,3.772809356822758531
0.522000000000000242,3.679266530140630209
0.523000000000000353,3.585310950483803882
0.524000000000000243,3.490991505020216490
0.525000000000000355,3.396356276254072437
0.526000000000000245,3.301452531135841806
0.527000000000000357,3.206326711143493213
0.528000000000000247,3.111024423309618037
0.529000000000000359,3.015590432167921886
0.530000000000000249,2.920068652593666325
0.531000000000000361,2.824502143511950170
0.532000000000000250,2.728933102448658499
0.533000000000000362,2.633402860898082842
0.534000000000000252,2.537951880482769873
0.535000000000000364,2.442619749879562541
0.536000000000000254,2.347445182488207216
0.537000000000000366,2.252466014816880691
0.538000000000000256,2.157719205561345444
0.539000000000000368,2.063240835352963209
0.540000000000000258,1.969066107152656286
0.541000000000000369,1.875229347266644364
0.542000000000000259,1.781764006961890745
0.543000000000000371,1.688702664657660169
0.544000000000000261,1.596077028671559095
0.545000000000000373,1.503917940497682126
0.546000000000000263,1.412255378595658639
0.547000000000000375,1.321118462668778193
0.548000000000000265,1.230535458411266214
0.549000000000000377,1.140533782703259336
0.550000000000000266,1.051140009234413197
0.551000000000000378,0.962379874535675861
0.552000000000000268,0.874278284400648253
0.553000000000000380,0.786859320677194329
0.554000000000000270,0.700146248411343430
0.555000000000000382,0.614161523324985636
0.556000000000000272,0.528926799610264120
0.557000000000000384,0.444462938023060139
0.558000000000000274,0.360790014259088576
0.559000000000000385,0.277927327596005802
0.560000000000000275,0.195893409785849959
0.561000000000000387,0.114706034181900063
0.562000000000000277,0.034382225085289965
0.563000000000000389,-0.045061732703910028
0.564000000000000279,-0.123610284144929777
0.565000000000000391,-0.201248594038309386
0.566000000000000281,-0.277962536944704131
0.567000000000000393,-0.353738686954175929
0.568000000000000282,-0.428564307318215598
0.569000000000000394,-0.502427339957404073
0.570000000000000284,-0.575316394856082658
0.571000000000000396,-0.647220739356434982
0.572000000000000286,-0.718130287362488184
0.573000000000000398,-0.788035588465521242
0.574000000000000288,-0.856927817000968650
0.575000000000000400,-0.924798761047465945
0.576000000000000290,-0.991640811377332398
0.577000000000000401,-1.057446950368597038
0.578000000000000291,-1.122210740887167990
0.579000000000000403,-1.185926315148416510
0.580000000000000293,-1.248588363566320192
0.581000000000000405,-1.310192123598797220
0.582000000000000295,-1.370733368596515511
0.583000000000000407,-1.430208396663442905
0.584000000000000297,-1.488614019535706268
0.585000000000000409,-1.545947551486420934
0.586000000000000298,-1.602206798262519438
0.587000000000000410,-1.657390046060629674
0.588000000000000300,-1.711496050547524961
0.589000000000000412,-1.764524025931593743
0.590000000000000302,-1.816473634090385092
0.591000000000000414,-1.867344973760072024
0.592000000000000304,-1.917138569791514868
0.593000000000000416,-1.965855362478072355
0.594000000000000306,-2.013496696959564680
0.595000000000000417,-2.060064312706992418
0.596000000000000307,-2.105560333091850644
0.597000000000000419,-2.149987255044311318
0.598000000000000309,-2.193347938803784203
0.599000000000000421,-2.235645597765370418
0.600000000000000311,-2.276883788425604571
0.601000000000000423,-2.317066400430610962
0.602000000000000313,-2.356197646729342843
0.603000000000000425,-2.394282053835090185
0.604000000000000314,-2.431324452197274333
0.605000000000000426,-2.467329966686397036
0.606000000000000316,-2.502304007193949964
0.607000000000000428,-2.536252259349590421
0.608000000000000318,-2.569180675357350729
0.609000000000000430,-2.601095464952644765
0.610000000000000320,-2.632003086481543797
0.611000000000000432,-2.661910238103977644
0.612000000000000322,-2.690823849121866118
0.613000000000000433,-2.718751071433580524
0.614000000000000323,-2.745699271115620732
0.615000000000000435,-2.771676020132493257
0.616000000000000325,-2.796689088175403626
0.617000000000000437,-2.820746434630713395
0.618000000000000327,-2.843856200678382073
0.619000000000000439,-2.866026701521074305
0.620000000000000329,-2.887266418744151242
0.621000000000000441,-2.907583992806787698
0.622000000000000330,-2.926988215664385606
0.623000000000000442,-2.945488023522342846
