# hydroxyapatite-001-ph5_HSPSCA-AC
# h[nm],U(h)[kJ/mol]
0.149999999999999994,140.214125339911049650
0.150999999999999995,138.867784703771974364
0.151999999999999996,137.304230996911599050
0.152999999999999997,135.644836262823133666
0.153999999999999998,133.959005183701123087
0.154999999999999999,132.282995642531830072
0.156000000000000000,130.632950435907105202
0.157000000000000001,129.013601396393966070
0.158000000000000002,127.423846229219336124
0.159000000000000002,125.860140536556130542
0.160000000000000003,124.318417942428553147
0.161000000000000004,122.795059599224032354
0.162000000000000005,121.287281661869087657
0.163000000000000006,119.793192148979684930
0.164000000000000007,118.311681679069550910
0.165000000000000008,116.842250148089107142
0.166000000000000009,115.384828114367977037
0.167000000000000010,113.939622787523305192
0.168000000000000010,112.507000201397858064
0.169000000000000011,111.087404305921680248
0.170000000000000012,109.681307969337652253
0.171000000000000013,108.289188472623408188
0.172000000000000014,106.911519722223374629
0.173000000000000015,105.548774208049309209
0.174000000000000016,104.201429085225498739
0.175000000000000017,102.869972270220870314
0.176000000000000018,101.554905880169798138
0.177000000000000018,100.256745582026965735
0.178000000000000019,98.976015402145890221
0.179000000000000020,97.713238269770869238
0.180000000000000021,96.468923050201667024
0.181000000000000022,95.243549099863074048
0.182000000000000023,94.037549486601776039
0.183000000000000024,92.851294004626907963
0.184000000000000025,91.685073011604742987
0.185000000000000026,90.539082957404986018
0.186000000000000026,89.413414285991947850
0.187000000000000027,88.308042194342334597
0.188000000000000028,87.222820540145562518
0.189000000000000029,86.157479013891688169
0.190000000000000030,85.111623537397321115
0.191000000000000031,84.084739723389461119
0.192000000000000032,83.076199130602830678
0.193000000000000033,82.085267975315829858
0.194000000000000034,81.111117911503981759
0.195000000000000034,80.152838465179939931
0.196000000000000035,79.209450700937324541
0.197000000000000036,78.279921706970895912
0.198000000000000037,77.363179505691590521
0.199000000000000038,76.458128027449689057
0.200000000000000039,75.563661822045474992
0.201000000000000040,74.678680224192731885
0.202000000000000041,73.802100732795906879
0.203000000000000042,72.932871408052378115
0.204000000000000042,72.069982133575791750
0.205000000000000043,71.212474631850923856
0.206000000000000044,70.359451159547049315
0.207000000000000045,69.510081843970766613
0.208000000000000046,68.663610652863383166
0.209000000000000047,67.819360016670188429
0.210000000000000048,66.976734145296376255
0.211000000000000049,66.135221100302231889
0.212000000000000050,65.294393698658410585
0.213000000000000050,64.453909335821734317
