# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.413000, 19.020922
  0.414000, 18.915871
  0.415000, 18.810821
  0.416000, 18.647454
  0.417000, 18.484087
  0.418000, 18.314329
  0.419000, 18.144570
  0.420000, 17.957384
  0.421000, 17.770198
  0.422000, 17.591646
  0.423000, 17.413094
  0.424000, 17.230849
  0.425000, 17.048604
  0.426000, 16.867264
  0.427000, 16.685923
  0.428000, 16.500428
  0.429000, 16.314933
  0.430000, 16.123731
  0.431000, 15.932529
  0.432000, 15.737440
  0.433000, 15.542350
  0.434000, 15.348551
  0.435000, 15.154753
  0.436000, 14.958505
  0.437000, 14.762257
  0.438000, 14.558326
  0.439000, 14.354394
  0.440000, 14.146942
  0.441000, 13.939489
  0.442000, 13.731315
  0.443000, 13.523141
  0.444000, 13.312808
  0.445000, 13.102475
  0.446000, 12.887727
  0.447000, 12.672978
  0.448000, 12.458481
  0.449000, 12.243984
  0.450000, 12.027999
  0.451000, 11.812014
  0.452000, 11.595364
  0.453000, 11.378714
  0.454000, 11.163592
  0.455000, 10.948469
  0.456000, 10.730045
  0.457000, 10.511622
  0.458000, 10.291865
  0.459000, 10.072108
  0.460000,  9.854644
  0.461000,  9.637180
  0.462000,  9.422413
  0.463000,  9.207646
  0.464000,  8.995287
  0.465000,  8.782928
  0.466000,  8.572404
  0.467000,  8.361880
  0.468000,  8.153450
  0.469000,  7.945019
  0.470000,  7.740000
  0.471000,  7.534981
  0.472000,  7.333734
  0.473000,  7.132487
  0.474000,  6.934759
  0.475000,  6.737030
  0.476000,  6.543392
  0.477000,  6.349755
  0.478000,  6.161178
  0.479000,  5.972600
  0.480000,  5.788215
  0.481000,  5.603830
  0.482000,  5.423031
  0.483000,  5.242233
  0.484000,  5.066005
  0.485000,  4.889777
  0.486000,  4.719187
  0.487000,  4.548596
  0.488000,  4.383753
  0.489000,  4.218911
  0.490000,  4.059557
  0.491000,  3.900204
  0.492000,  3.746243
  0.493000,  3.592282
  0.494000,  3.443835
  0.495000,  3.295389
  0.496000,  3.152703
  0.497000,  3.010017
  0.498000,  2.872953
  0.499000,  2.735889
  0.500000,  2.603496
  0.501000,  2.471103
  0.502000,  2.343562
  0.503000,  2.216021
  0.504000,  2.094651
  0.505000,  1.973282
  0.506000,  1.856908
  0.507000,  1.740534
  0.508000,  1.629912
  0.509000,  1.519291
  0.510000,  1.414357
  0.511000,  1.309423
  0.512000,  1.208869
  0.513000,  1.108315
  0.514000,  1.012781
  0.515000,  0.917248
  0.516000,  0.826948
  0.517000,  0.736647
  0.518000,  0.651558
  0.519000,  0.566468
  0.520000,  0.486410
  0.521000,  0.406352
  0.522000,  0.331486
  0.523000,  0.256620
  0.524000,  0.186684
  0.525000,  0.116748
  0.526000,  0.050748
  0.527000, -0.015252
  0.528000, -0.076731
  0.529000, -0.138211
  0.530000, -0.194629
  0.531000, -0.251047
  0.532000, -0.302978
  0.533000, -0.354908
  0.534000, -0.402759
  0.535000, -0.450609
  0.536000, -0.494599
  0.537000, -0.538589
  0.538000, -0.578620
  0.539000, -0.618652
  0.540000, -0.654882
  0.541000, -0.691112
  0.542000, -0.723622
  0.543000, -0.756133
  0.544000, -0.784934
  0.545000, -0.813734
  0.546000, -0.839122
  0.547000, -0.864509
  0.548000, -0.886699
  0.549000, -0.908889
  0.550000, -0.927797
  0.551000, -0.946705
  0.552000, -0.962545
  0.553000, -0.978386
  0.554000, -0.991950
  0.555000, -1.005514
  0.556000, -1.016252
  0.557000, -1.026989
  0.558000, -1.035148
  0.559000, -1.043306
  0.560000, -1.049380
  0.561000, -1.055453
  0.562000, -1.059520
  0.563000, -1.063587
  0.564000, -1.065894
  0.565000, -1.068202
  0.566000, -1.068672
  0.567000, -1.069142
  0.568000, -1.067975
  0.569000, -1.066807
  0.570000, -1.064250
  0.571000, -1.061694
  0.572000, -1.057892
  0.573000, -1.054090
  0.574000, -1.049200
  0.575000, -1.044311
  0.576000, -1.038321
  0.577000, -1.032332
  0.578000, -1.025711
  0.579000, -1.019091
  0.580000, -1.012382
  0.581000, -1.005673
  0.582000, -0.998574
  0.583000, -0.991475
  0.584000, -0.984174
  0.585000, -0.976872
  0.586000, -0.969670
  0.587000, -0.962468
  0.588000, -0.955314
  0.589000, -0.948160
  0.590000, -0.940999
  0.591000, -0.933838
  0.592000, -0.926846
  0.593000, -0.919855
  0.594000, -0.913341
  0.595000, -0.906828
  0.596000, -0.900685
  0.597000, -0.894542
  0.598000, -0.888677
  0.599000, -0.882811
  0.600000, -0.877551
  0.601000, -0.872292
  0.602000, -0.867755
  0.603000, -0.863219
  0.604000, -0.859336
  0.605000, -0.855453
  0.606000, -0.852230
  0.607000, -0.849007
  0.608000, -0.846433
  0.609000, -0.843859
  0.610000, -0.841891
  0.611000, -0.839923
  0.612000, -0.838636
  0.613000, -0.837348
  0.614000, -0.836711
  0.615000, -0.836073
  0.616000, -0.836108
  0.617000, -0.836142
  0.618000, -0.836790
  0.619000, -0.837438
  0.620000, -0.838683
