# #Autogenerated fromHID,HIE,HIP at pH: 7.4
# #h[nm],U[kJ/mol]
  0.056937,186.749444
  0.057937,183.427054
  0.058937,180.210702
  0.059937,177.069901
  0.060937,173.929639
  0.061937,170.738234
  0.062937,167.496532
  0.063937,164.247739
  0.064937,161.003385
  0.065937,157.775191
  0.066937,154.585646
  0.067937,151.473302
  0.068937,148.486371
  0.069937,145.632084
  0.070937,142.882658
  0.071937,140.218562
  0.072937,137.591224
  0.073937,134.979477
  0.074937,132.379853
  0.075937,129.802254
  0.076937,127.270795
  0.077937,124.767125
  0.078937,122.296100
  0.079937,119.833833
  0.080937,117.395571
  0.081937,114.983559
  0.082937,112.629906
  0.083937,110.368167
  0.084937,108.211655
  0.085937,106.171391
  0.086937,104.210553
  0.087937,102.296186
  0.088937,100.386183
  0.089937, 98.458507
  0.090937, 96.527432
  0.091937, 94.621283
  0.092937, 92.790260
  0.093937, 91.054808
  0.094937, 89.404492
  0.095937, 87.801872
  0.096937, 86.195920
  0.097937, 84.564059
  0.098937, 82.909993
  0.099937, 81.275030
  0.100937, 79.699281
  0.101937, 78.207179
  0.102937, 76.792328
  0.103937, 75.429593
  0.104937, 74.046918
  0.105937, 72.595695
  0.106937, 71.054084
  0.107937, 69.464842
  0.108937, 67.907925
  0.109937, 66.435394
  0.110937, 65.024691
  0.111937, 63.618477
  0.112937, 62.197726
  0.113937, 60.749643
  0.114937, 59.303247
  0.115937, 57.867613
  0.116937, 56.431865
  0.117937, 54.986683
  0.118937, 53.512881
  0.119937, 52.039667
  0.120937, 50.574558
  0.121937, 49.138706
  0.122937, 47.759432
  0.123937, 46.423442
  0.124937, 45.120829
  0.125937, 43.830586
  0.126937, 42.543455
  0.127937, 41.264447
  0.128937, 40.004557
  0.129937, 38.815011
  0.130937, 37.727923
  0.131937, 36.734933
  0.132937, 35.792145
  0.133937, 34.830813
  0.134937, 33.809546
  0.135937, 32.739653
  0.136937, 31.679590
  0.137937, 30.681685
  0.138937, 29.794711
  0.139937, 28.981040
  0.140937, 28.190979
  0.141937, 27.391601
  0.142937, 26.540497
  0.143937, 25.623039
  0.144937, 24.675239
  0.145937, 23.779468
  0.146937, 22.953450
  0.147937, 22.166924
  0.148937, 21.388220
  0.149937, 20.628912
  0.150937, 19.944194
  0.151937, 19.332764
  0.152937, 18.730896
  0.153937, 18.062517
  0.154937, 17.313541
  0.155937, 16.512294
  0.156937, 15.720276
  0.157937, 14.975249
  0.158937, 14.288518
  0.159937, 13.668405
  0.160937, 13.103458
