1.101370000000000127e-01 7.115367500000000689e+01
1.116950000000000026e-01 6.822584700000000169e+01
1.132530000000000064e-01 6.544815300000000491e+01
1.148119999999999974e-01 6.280469699999999733e+01
1.163700000000000012e-01 6.027462700000000240e+01
1.179290000000000060e-01 5.784662200000000354e+01
1.194869999999999960e-01 5.550840300000000127e+01
1.210449999999999998e-01 5.324302500000000293e+01
1.226040000000000046e-01 5.105597800000000319e+01
1.241620000000000085e-01 4.893662599999999685e+01
1.257209999999999994e-01 4.689412000000000091e+01
1.272790000000000032e-01 4.492752000000000123e+01
1.288370000000000071e-01 4.303839800000000082e+01
1.303960000000000119e-01 4.122359800000000263e+01
1.319540000000000157e-01 3.947612500000000324e+01
1.335129999999999928e-01 3.779209500000000332e+01
1.350709999999999966e-01 3.615766699999999645e+01
1.366290000000000004e-01 3.456220400000000126e+01
1.381880000000000053e-01 3.300155199999999667e+01
1.397460000000000091e-01 3.147237700000000160e+01
1.413039999999999852e-01 2.997370300000000043e+01
1.428630000000000178e-01 2.850397800000000004e+01
1.444210000000000216e-01 2.706576599999999999e+01
1.459799999999999986e-01 2.565286499999999847e+01
1.475380000000000025e-01 2.425893100000000047e+01
1.490960000000000063e-01 2.287499700000000047e+01
1.506549999999999834e-01 2.149119999999999919e+01
1.522129999999999872e-01 2.009091000000000093e+01
1.537720000000000198e-01 1.866715500000000105e+01
1.553299999999999959e-01 1.721376100000000164e+01
1.568879999999999997e-01 1.573218999999999923e+01
1.584470000000000045e-01 1.423974300000000071e+01
1.600050000000000083e-01 1.274273799999999923e+01
1.615639999999999854e-01 1.126799600000000012e+01
1.631219999999999892e-01 9.835153000000000034e+00
1.646799999999999931e-01 8.464750000000000441e+00
1.662389999999999979e-01 7.174352999999999980e+00
1.677970000000000017e-01 5.960920999999999914e+00
1.693550000000000055e-01 4.821640999999999622e+00
1.709140000000000104e-01 3.751945000000000086e+00
1.724720000000000142e-01 2.731078000000000117e+00
1.740309999999999913e-01 1.751519999999999966e+00
1.755889999999999951e-01 8.021169999999999689e-01
1.771469999999999989e-01 -1.241619999999999946e-01
1.787059999999999760e-01 -1.036343000000000014e+00
1.802639999999999798e-01 -1.935435000000000016e+00
1.818230000000000124e-01 -2.831599000000000199e+00
1.833810000000000162e-01 -3.733392999999999962e+00
1.849390000000000200e-01 -4.640242999999999896e+00
1.864979999999999971e-01 -5.527527000000000079e+00
1.880560000000000009e-01 -6.359010999999999747e+00
1.896149999999999780e-01 -7.089561999999999919e+00
1.911729999999999818e-01 -7.678049999999999820e+00
1.927309999999999857e-01 -8.113175000000000026e+00
1.942900000000000182e-01 -8.409091999999999345e+00
1.958480000000000221e-01 -8.612863000000000824e+00
1.974069999999999991e-01 -8.778337000000000501e+00
1.989650000000000030e-01 -8.954815999999999221e+00
2.005230000000000068e-01 -9.172978000000000520e+00
2.020819999999999839e-01 -9.436009999999999565e+00
2.036399999999999877e-01 -9.732302000000000675e+00
2.051979999999999915e-01 -1.004151700000000069e+01
2.067570000000000241e-01 -1.033572000000000024e+01
2.083150000000000279e-01 -1.058496399999999937e+01
2.098740000000000050e-01 -1.077170300000000047e+01
2.114320000000000088e-01 -1.089562100000000022e+01
2.129900000000000126e-01 -1.096486100000000086e+01
2.145489999999999897e-01 -1.099612199999999973e+01
2.161069999999999935e-01 -1.101078299999999999e+01
2.176660000000000261e-01 -1.102703200000000017e+01
2.192240000000000300e-01 -1.105595100000000031e+01
2.207819999999999783e-01 -1.111371399999999987e+01
2.223410000000000108e-01 -1.120566499999999976e+01
2.238990000000000147e-01 -1.132841799999999921e+01
2.254579999999999917e-01 -1.147516700000000078e+01
2.270159999999999956e-01 -1.164170099999999941e+01
2.285739999999999994e-01 -1.182400299999999937e+01
2.301329999999999765e-01 -1.201601900000000001e+01
2.316909999999999803e-01 -1.221642199999999967e+01
2.332489999999999841e-01 -1.243249299999999913e+01
2.348080000000000167e-01 -1.266232699999999944e+01
2.363660000000000205e-01 -1.291523300000000063e+01
2.379249999999999976e-01 -1.319067599999999985e+01
2.394830000000000014e-01 -1.349847100000000033e+01
2.410410000000000053e-01 -1.383882599999999918e+01
2.425999999999999823e-01 -1.421728500000000039e+01
