0.126113	65.953297
0.127866	60.819685
0.129619	55.729038
0.131372	50.703908
0.133126	45.782574
0.134879	40.992777
0.136632	36.376107
0.138385	31.967045
0.140138	27.796884
0.141891	23.893663
0.143644	20.27194
0.145397	16.938936
0.14715	13.878689
0.148903	11.068989
0.150656	8.465958
0.152409	6.026557
0.154163	3.702655
0.155916	1.454911
0.157669	-0.743099
0.159422	-2.901164
0.161175	-5.017101
0.162928	-7.083398
0.164681	-9.084486
0.166434	-11.008505
0.168187	-12.844205
0.16994	-14.587377
0.171693	-16.236641
0.173446	-17.789523
0.1752	-19.247124
0.176953	-20.616703
0.178706	-21.896287
0.180459	-23.097722
0.182212	-24.220722
0.183965	-25.274121
0.185718	-26.260923
0.187471	-27.181996
0.189224	-28.044067
0.190977	-28.849803
0.19273	-29.595638
0.194484	-30.286643
0.196237	-30.921221
0.19799	-31.495467
0.199743	-32.010728
0.201496	-32.467267
0.203249	-32.866871
0.205002	-33.211763
0.206755	-33.508057
0.208508	-33.753375
0.210261	-33.956266
0.212014	-34.112246
0.213767	-34.222766
0.215521	-34.284251
0.217274	-34.295444
0.219027	-34.255952
0.22078	-34.170386
0.222533	-34.038569
0.224286	-33.872132
0.226039	-33.677234
0.227792	-33.468436
0.229545	-33.249715
0.231298	-33.033059
0.233051	-32.821339
0.234804	-32.610592
0.236558	-32.397959
0.238311	-32.185401
0.240064	-31.969022
0.241817	-31.750655
0.24357	-31.528026
0.245323	-31.298727
0.247076	-31.073796
0.248829	-30.846602
0.250582	-30.634516
0.252335	-30.438829
0.254088	-30.253169
0.255842	-30.092904
0.257595	-29.960853
0.259348	-29.850576
0.261101	-29.769261
0.262854	-29.70863
0.264607	-29.669191
0.26636	-29.635006
0.268113	-29.595739
0.269866	-29.543348
0.271619	-29.477052
0.273372	-29.385803
0.275125	-29.278908
0.276879	-29.154922
0.278632	-29.022378
0.280385	-28.882163
0.282138	-28.737668
0.283891	-28.589249
0.285644	-28.440281
0.287397	-28.288032
0.28915	-28.125949
0.290903	-27.95144
0.292656	-27.756699
0.294409	-27.539767
0.296162	-27.294965
0.297916	-27.023785
0.299669	-26.722688
0.301422	-26.397372
0.303175	-26.050425
0.304928	-25.678734
0.306681	-25.287169
0.308434	-24.884418
0.310187	-24.477928
0.31194	-24.06597
0.313693	-23.650287
0.315446	-23.236961
0.3172	-22.825148
0.318953	-22.417043
0.320706	-22.016685
0.322459	-21.617839
0.324212	-21.219749
0.325965	-20.824086
0.327718	-20.433306
0.329471	-20.043035
0.331224	-19.657114
0.332977	-19.274216
0.33473	-18.895104
0.336483	-18.523881
0.338237	-18.157252
0.33999	-17.798579
0.341743	-17.442859
0.343496	-17.096609
0.345249	-16.755115
0.347002	-16.422848
0.348755	-16.100709
0.350508	-15.788188
0.352261	-15.487844
0.354014	-15.197568
0.355767	-14.916231
0.35752	-14.655727
0.359274	-14.408656
0.361027	-14.174595
0.36278	-13.955148
0.364533	-13.746968
0.366286	-13.549347
0.368039	-13.35692
0.369792	-13.172053
0.371545	-12.989974
0.373298	-12.808635
0.375051	-12.625965
0.376804	-12.442125
0.378558	-12.25625
0.380311	-12.072431
0.382064	-11.895765
0.383817	-11.720273
0.38557	-11.541999
0.387323	-11.369272
0.389076	-11.20028
0.390829	-11.036926
0.392582	-10.872597
0.394335	-10.71102
0.396088	-10.547246
0.397841	-10.382726
0.399595	-10.212223
0.401348	-10.033808
0.403101	-9.841377
0.404854	-9.639606
0.406607	-9.419793
0.40836	-9.187089
0.410113	-8.948261
0.411866	-8.702473
0.413619	-8.455743
0.415372	-8.212664
0.417125	-7.979248
0.418878	-7.75774
0.420632	-7.545764
0.422385	-7.3436
0.424138	-7.146533
0.425891	-6.952201
0.427644	-6.755482
0.429397	-6.555795
0.43115	-6.353535
0.432903	-6.145596
0.434656	-5.935228
0.436409	-5.720682
0.438162	-5.509222
0.439916	-5.298278
0.441669	-5.091396
0.443422	-4.898607
0.445175	-4.714037
0.446928	-4.543772
0.448681	-4.387169
0.450434	-4.246459
0.452187	-4.120392
0.45394	-4.008472
0.455693	-3.910361
0.457446	-3.830421
0.459199	-3.756007
0.460953	-3.69318
0.462706	-3.634721
0.464459	-3.583379
0.466212	-3.53678
0.467965	-3.493352
0.469718	-3.454932
0.471471	-3.415544
0.473224	-3.37799
0.474977	-3.338712
0.47673	-3.30297
0.478483	-3.268213
0.480236	-3.234766
0.48199	-3.208842
0.483743	-3.189678
0.485496	-3.180578
0.487249	-3.179265
0.489002	-3.18756
0.490755	-3.20298
0.492508	-3.224735
0.494261	-3.259798
0.496014	-3.302203
0.497767	-3.349622
0.49952	-3.399497
0.501274	-3.450437
0.503027	-3.507843
0.50478	-3.562873
0.506533	-3.61248
0.508286	-3.660872
0.510039	-3.703095
0.511792	-3.7389
0.513545	-3.768359
0.515298	-3.78836
0.517051	-3.801066
0.518804	-3.80582
0.520557	-3.801443
0.522311	-3.790062
0.524064	-3.775319
0.525817	-3.756596
0.52757	-3.734961
0.529323	-3.70688
0.531076	-3.67591
0.532829	-3.640084
0.534582	-3.600747
0.536335	-3.557061
0.538088	-3.509711
0.539841	-3.463323
0.541594	-3.411872
0.543348	-3.363381
0.545101	-3.310103
0.546854	-3.258903
0.548607	-3.209517
0.55036	-3.163186
0.552113	-3.121223
0.553866	-3.081872
0.555619	-3.047891
0.557372	-3.017501
0.559125	-2.989614
0.560878	-2.967221
0.562632	-2.945919
0.564385	-2.9265
0.566138	-2.90967
0.567891	-2.894889
0.569644	-2.881388
0.571397	-2.867084
0.57315	-2.850702
0.574903	-2.836044
0.576656	-2.816346
0.578409	-2.797459
0.580162	-2.779885
0.581915	-2.756772
0.583669	-2.734443
0.585422	-2.710028
0.587175	-2.683018
0.588928	-2.658272
0.590681	-2.630207
0.592434	-2.609602
0.594187	-2.586343
0.59594	-2.568401
0.597693	-2.553214
0.599446	-2.542042
0.601199	-2.536255
0.602952	-2.533561
0.604706	-2.53665
0.606459	-2.544114
0.608212	-2.555436
0.609965	-2.562766
0.611718	-2.575641
0.613471	-2.585837
0.615224	-2.59773
0.616977	-2.602144
0.61873	-2.606467
0.620483	-2.60237
0.622236	-2.595234
0.62399	-2.580049
0.625743	-2.560677
0.627496	-2.537772
0.629249	-2.508711
0.631002	-2.480374
0.632755	-2.448391
0.634508	-2.418649
0.636261	-2.388251
0.638014	-2.361092
0.639767	-2.335425
0.64152	-2.312664
0.643273	-2.294044
0.645027	-2.276436
0.64678	-2.258479
0.648533	-2.241492
0.650286	-2.225601
0.652039	-2.210657
0.653792	-2.193656
0.655545	-2.176586
0.657298	-2.155275
0.659051	-2.136134
0.660804	-2.111636
0.662557	-2.084799
0.66431	-2.05826
0.666064	-2.030183
0.667817	-1.999956
0.66957	-1.970807
0.671323	-1.939158
0.673076	-1.907412
0.674829	-1.876716
0.676582	-1.841848
0.678335	-1.808727
0.680088	-1.774147
0.681841	-1.737754
0.683594	-1.700437
0.685348	-1.663308
0.687101	-1.629387
0.688854	-1.59416
0.690607	-1.556899
0.69236	-1.521735
0.694113	-1.483157
0.695866	-1.449822
0.697619	-1.417021
0.699372	-1.383519
0.701125	-1.352797
0.702878	-1.320898
0.704631	-1.289296
0.706385	-1.257395
0.708138	-1.224917
0.709891	-1.195873
0.711644	-1.165234
0.713397	-1.137722
0.71515	-1.109997
0.716903	-1.083109
0.718656	-1.057981
0.720409	-1.033658
0.722162	-1.009691
0.723915	-0.989286
0.725668	-0.97538
0.727422	-0.962169
0.729175	-0.948782
0.730928	-0.940121
0.732681	-0.930579
0.734434	-0.925277
0.736187	-0.923651
0.73794	-0.92227
0.739693	-0.921328
0.741446	-0.918082
0.743199	-0.919271
0.744952	-0.915153
0.746706	-0.911433
0.748459	-0.904762
0.750212	-0.895207
0.751965	-0.882542
0.753718	-0.866897
0.755471	-0.849534
0.757224	-0.827387
0.758977	-0.803216
0.76073	-0.774802
0.762483	-0.745187
0.764236	-0.712709
0.765989	-0.678213
0.767743	-0.641868
0.769496	-0.607492
0.771249	-0.572483
0.773002	-0.540225
0.774755	-0.512583
0.776508	-0.492689
0.778261	-0.474336
0.780014	-0.459646
0.781767	-0.45405
0.78352	-0.455263
0.785273	-0.460947
0.787027	-0.46912
0.78878	-0.483659
0.790533	-0.500563
0.792286	-0.517354
0.794039	-0.538225
0.795792	-0.556626
0.797545	-0.574073
0.799298	-0.590169
0.801051	-0.604194
0.802804	-0.618179
0.804557	-0.627775
0.80631	-0.632002
