# z (nm)   (kJ/mol)
  0.0880  271.39503
  0.0900  269.27414
  0.0920  267.20557
  0.0940  264.94676
  0.0960  262.63937
  0.0980  260.44405
  0.1000  258.12145
  0.1020  255.98463
  0.1040  253.79437
  0.1060  251.52075
  0.1080  249.17190
  0.1100  246.73985
  0.1120  244.20212
  0.1140  241.54926
  0.1160  238.76748
  0.1180  235.85273
  0.1200  232.78660
  0.1220  229.57059
  0.1240  226.19199
  0.1260  222.63656
  0.1280  218.89077
  0.1300  214.93993
  0.1320  210.77439
  0.1340  206.39654
  0.1360  201.81478
  0.1380  197.06869
  0.1400  192.22364
  0.1420  187.36603
  0.1440  182.59632
  0.1460  178.00758
  0.1480  173.64545
  0.1500  169.50987
  0.1520  165.56722
  0.1540  161.73696
  0.1560  157.94085
  0.1580  154.11374
  0.1600  150.23152
  0.1620  146.31029
  0.1640  142.40051
  0.1660  138.55076
  0.1680  134.80182
  0.1700  131.17347
  0.1720  127.67426
  0.1740  124.29440
  0.1760  121.01295
  0.1780  117.81725
  0.1800  114.70037
  0.1820  111.65224
  0.1840  108.66913
  0.1860  105.73402
  0.1880  102.81333
  0.1900   99.89115
  0.1920   96.95146
  0.1940   93.98136
  0.1960   91.01276
  0.1980   88.07344
  0.2000   85.20105
  0.2020   82.41801
  0.2040   79.72778
  0.2060   77.13875
  0.2080   74.63182
  0.2100   72.19753
  0.2120   69.83530
  0.2140   67.51540
  0.2160   65.21385
  0.2180   62.91043
  0.2200   60.60754
  0.2220   58.31331
  0.2240   56.04840
  0.2260   53.82642
  0.2280   51.66903
  0.2300   49.57869
  0.2320   47.55380
  0.2340   45.58805
  0.2360   43.68389
  0.2380   41.82195
  0.2400   40.00798
  0.2420   38.23368
  0.2440   36.48620
  0.2460   34.74800
  0.2480   33.01510
  0.2500   31.28730
  0.2520   29.57990
  0.2540   27.90160
  0.2560   26.27511
  0.2580   24.72470
  0.2600   23.25519
  0.2620   21.87860
  0.2640   20.58212
  0.2660   19.34942
  0.2680   18.14449
  0.2700   16.93569
  0.2720   15.70358
  0.2740   14.43183
  0.2760   13.12588
  0.2780   11.80251
  0.2800   10.49758
  0.2820    9.23652
  0.2840    8.03101
  0.2860    6.90532
  0.2880    5.85641
  0.2900    4.86139
  0.2920    3.91458
  0.2940    2.99127
  0.2960    2.06246
  0.2980    1.13564
  0.3000    0.20249
  0.3020   -0.73580
  0.3040   -1.65411
  0.3060   -2.54453
  0.3080   -3.38859
  0.3100   -4.16957
  0.3120   -4.86942
  0.3140   -5.50209
  0.3160   -6.05662
  0.3180   -6.55685
  0.3200   -7.00596
  0.3220   -7.41406
  0.3240   -7.78900
  0.3260   -8.11744
  0.3280   -8.41198
  0.3300   -8.66055
  0.3320   -8.86689
  0.3340   -9.05016
  0.3360   -9.20981
  0.3380   -9.34092
  0.3400   -9.45369
  0.3420   -9.52152
  0.3440   -9.54105
  0.3460   -9.49904
  0.3480   -9.40875
  0.3500   -9.27823
  0.3520   -9.13210
  0.3540   -8.98935
  0.3560   -8.85774
  0.3580   -8.75149
  0.3600   -8.64088
  0.3620   -8.53150
  0.3640   -8.40031
  0.3660   -8.24140
  0.3680   -8.06333
  0.3700   -7.86480
  0.3720   -7.67399
  0.3740   -7.49821
  0.3760   -7.35073
  0.3780   -7.21669
  0.3800   -7.09829
  0.3820   -6.96994
  0.3840   -6.81403
  0.3860   -6.63072
  0.3880   -6.41866
  0.3900   -6.19251
  0.3920   -5.96808
  0.3940   -5.76395
  0.3960   -5.59390
  0.3980   -5.46430
  0.4000   -5.37087
  0.4020   -5.28580
  0.4040   -5.19636
  0.4060   -5.09260
  0.4080   -4.96588
  0.4100   -4.83024
  0.4120   -4.67611
  0.4140   -4.51981
  0.4160   -4.36480
  0.4180   -4.22539
  0.4200   -4.09938
  0.4220   -3.98400
  0.4240   -3.87744
  0.4260   -3.78427
  0.4280   -3.69261
  0.4300   -3.59835
  0.4320   -3.50008
  0.4340   -3.38580
  0.4360   -3.25377
  0.4380   -3.12061
  0.4400   -2.98495
  0.4420   -2.85535
  0.4440   -2.73773
  0.4460   -2.62779
  0.4480   -2.52653
  0.4500   -2.43634
  0.4520   -2.34709
  0.4540   -2.26221
  0.4560   -2.17237
  0.4580   -2.10427
  0.4600   -2.04442
  0.4620   -2.00454
  0.4640   -1.97756
  0.4660   -1.96304
  0.4680   -1.95250
  0.4700   -1.94564
  0.4720   -1.94028
  0.4740   -1.93158
  0.4760   -1.92193
  0.4780   -1.91388
  0.4800   -1.90346
  0.4820   -1.89968
  0.4840   -1.89924
  0.4860   -1.90499
  0.4880   -1.91381
  0.4900   -1.92998
  0.4920   -1.95398
  0.4940   -1.98970
  0.4960   -2.03006
  0.4980   -2.07072
  0.5000   -2.10476
  0.5020   -2.14282
  0.5040   -2.17775
  0.5060   -2.20724
  0.5080   -2.23891
  0.5100   -2.26569
  0.5120   -2.30222
  0.5140   -2.34269
  0.5160   -2.37721
  0.5180   -2.41322
  0.5200   -2.44537
  0.5220   -2.47601
  0.5240   -2.50218
  0.5260   -2.52973
  0.5280   -2.55727
  0.5300   -2.58347
  0.5320   -2.61466
  0.5340   -2.63677
  0.5360   -2.67205
  0.5380   -2.70765
  0.5400   -2.73891
  0.5420   -2.77315
  0.5440   -2.81344
  0.5460   -2.85739
  0.5480   -2.89922
  0.5500   -2.94516
  0.5520   -2.98948
  0.5540   -3.02568
  0.5560   -3.05417
  0.5580   -3.07896
  0.5600   -3.10777
  0.5620   -3.13309
  0.5640   -3.18155
  0.5660   -3.24265
  0.5680   -3.31330
  0.5700   -3.38911
  0.5720   -3.45702
  0.5740   -3.51868
  0.5760   -3.55436
  0.5780   -3.58442
  0.5800   -3.59825
  0.5820   -3.61500
  0.5840   -3.64066
  0.5860   -3.68102
  0.5880   -3.73818
  0.5900   -3.79474
  0.5920   -3.85584
  0.5940   -3.90077
  0.5960   -3.94079
  0.5980   -3.96729
  0.6000   -3.98486
  0.6020   -4.00638
  0.6040   -4.02915
  0.6060   -4.06515
  0.6080   -4.10273
  0.6100   -4.14133
  0.6120   -4.16910
  0.6140   -4.18842
  0.6160   -4.19432
  0.6180   -4.18384
  0.6200   -4.15369
  0.6220   -4.10917
  0.6240   -4.06236
  0.6260   -4.00913
  0.6280   -3.96137
  0.6300   -3.92019
  0.6320   -3.90262
  0.6340   -3.89569
  0.6360   -3.89315
  0.6380   -3.90234
  0.6400   -3.90508
  0.6420   -3.89546
  0.6440   -3.86171
  0.6460   -3.81282
  0.6480   -3.74205
  0.6500   -3.66284
  0.6520   -3.57541
  0.6540   -3.49612
  0.6560   -3.42088
  0.6580   -3.36413
  0.6600   -3.30539
  0.6620   -3.25283
  0.6640   -3.19763
  0.6660   -3.13379
  0.6680   -3.06874
  0.6700   -3.00094
  0.6720   -2.92734
  0.6740   -2.86975
  0.6760   -2.81376
  0.6780   -2.76992
  0.6800   -2.73656
  0.6820   -2.70190
  0.6840   -2.66509
  0.6860   -2.61244
  0.6880   -2.54660
  0.6900   -2.46986
  0.6920   -2.38159
  0.6940   -2.28773
  0.6960   -2.20149
  0.6980   -2.12505
  0.7000   -2.05775
  0.7020   -1.99667
  0.7040   -1.95008
  0.7060   -1.91252
  0.7080   -1.87810
  0.7100   -1.83855
  0.7120   -1.79564
  0.7140   -1.75175
  0.7160   -1.70395
  0.7180   -1.65249
  0.7200   -1.59515
  0.7220   -1.53560
  0.7240   -1.47592
  0.7260   -1.42124
  0.7280   -1.37488
  0.7300   -1.33144
  0.7320   -1.29913
  0.7340   -1.27534
  0.7360   -1.24534
  0.7380   -1.21586
  0.7400   -1.17748
  0.7420   -1.13453
  0.7440   -1.08094
  0.7460   -1.01431
  0.7480   -0.95051
  0.7500   -0.88038
  0.7520   -0.82175
  0.7540   -0.77594
  0.7560   -0.73707
  0.7580   -0.71559
  0.7600   -0.70054
  0.7620   -0.69181
  0.7640   -0.67964
  0.7660   -0.66424
  0.7680   -0.63771
  0.7700   -0.60327
  0.7720   -0.54757
  0.7740   -0.48244
  0.7760   -0.40768
  0.7780   -0.32966
  0.7800   -0.24677
  0.7820   -0.18463
  0.7840   -0.13270
  0.7860   -0.08736
  0.7880   -0.05932
  0.7900   -0.04433
  0.7920   -0.04244
  0.7940   -0.04337
  0.7960   -0.04604
  0.7980   -0.05268
  0.8000   -0.05569
  0.8020   -0.06444
  0.8040   -0.06422
  0.8060   -0.05916
  0.8080   -0.05432
  0.8100   -0.03811
  0.8120   -0.02076
  0.8140   -0.00754
  0.8160    0.01459
  0.8180    0.05087
  0.8200    0.08776
  0.8220    0.12447
  0.8240    0.17019
  0.8260    0.20521
  0.8280    0.24165
  0.8300    0.27114
  0.8320    0.28783
  0.8340    0.28679
  0.8360    0.27755
  0.8380    0.25361
  0.8400    0.22436
  0.8420    0.18082
  0.8440    0.14748
  0.8460    0.12039
  0.8480    0.10696
  0.8500    0.10325
  0.8520    0.11678
  0.8540    0.13322
  0.8560    0.14873
  0.8580    0.16369
  0.8600    0.17444
  0.8620    0.17565
  0.8640    0.17733
  0.8660    0.16832
  0.8680    0.15366
  0.8700    0.13942
  0.8720    0.12541
  0.8740    0.10620
  0.8760    0.09463
  0.8780    0.07919
  0.8800    0.06519
  0.8820    0.04653
  0.8840    0.02664
  0.8860    0.00588
  0.8880   -0.02532
  0.8900   -0.05236
  0.8920   -0.08042
  0.8940   -0.10759
  0.8960   -0.12470
  0.8980   -0.13798
  0.9000   -0.13470
  0.9020   -0.12738
  0.9040   -0.10836
  0.9060   -0.08286
  0.9080   -0.05024
  0.9100   -0.01139
  0.9120    0.02065
  0.9140    0.04056
  0.9160    0.04790
  0.9180    0.04405
  0.9200    0.02239
  0.9220   -0.00810
  0.9240   -0.04265
  0.9260   -0.08060
  0.9280   -0.11565
  0.9300   -0.14996
  0.9320   -0.17495
