# Fe111_CS-8898-AC
# h[nm],U(h)[kJ/mol]
0.149999999999999994,73.157962916257218922
0.150999999999999995,70.649129159445166692
0.151999999999999996,67.115857718187427849
0.152999999999999997,63.376062287373940762
0.153999999999999998,59.794641085533179137
0.154999999999999999,56.484961203379725703
0.156000000000000000,53.435425502882495152
0.157000000000000001,50.584880196572648003
0.158000000000000002,47.864194141776238212
0.159000000000000002,45.216342061421052279
0.160000000000000003,42.603534722072922136
0.161000000000000004,40.007135115171060136
0.162000000000000005,37.424073827043145002
0.163000000000000006,34.862049680702156707
0.164000000000000007,32.334824575461226459
0.165000000000000008,29.858274740524137769
0.166000000000000009,27.447450933119178274
0.167000000000000010,25.114656115178707552
0.168000000000000010,22.868417556408200397
0.169000000000000011,20.713172209918827349
0.170000000000000012,18.649471803147910975
0.171000000000000013,16.674528056468211901
0.172000000000000014,14.782945754326618726
0.173000000000000015,12.967523603700504609
0.174000000000000016,11.220034741678318824
0.175000000000000017,9.531927482861707546
0.176000000000000018,7.894911035969784052
0.177000000000000018,6.301410058600383834
0.178000000000000019,4.744886249475633200
0.179000000000000020,3.220035220668454823
0.180000000000000021,1.722873322925558615
0.181000000000000022,0.250732626651089752
0.182000000000000023,-1.197816433084984089
0.183000000000000024,-2.623095552456034429
0.184000000000000025,-4.024484419306198824
0.185000000000000026,-5.400606266761947438
0.186000000000000026,-6.749519911568695463
0.187000000000000027,-8.068907641922516305
0.188000000000000028,-9.356250825434738516
0.189000000000000029,-10.608987426420219080
0.190000000000000030,-11.824647679273127210
0.191000000000000031,-13.000965923479686381
0.192000000000000032,-14.135968054805806204
0.193000000000000033,-15.228035194542993480
0.194000000000000034,-16.275945045480931128
0.195000000000000034,-17.278893018583708852
0.196000000000000035,-18.236495611423372054
0.197000000000000036,-19.148778732862858476
0.198000000000000037,-20.016153732160184120
0.199000000000000038,-20.839383836377812997
0.200000000000000039,-21.619543556553871611
0.201000000000000040,-22.357973415914067061
0.202000000000000041,-23.056232104247193604
0.203000000000000042,-23.716047889623940392
0.204000000000000042,-24.339270836702681322
0.205000000000000043,-24.927827101607874738
0.206000000000000044,-25.483676305676148388
0.207000000000000045,-26.008772740693906655
0.208000000000000046,-26.505030930983895843
0.209000000000000047,-26.974295875490355456
0.210000000000000048,-27.418318117112892907
0.211000000000000049,-27.838733637077172745
0.212000000000000050,-28.237048448382601862
0.213000000000000050,-28.614627662963915355
